Wall time,Step,Value
1608072910.5823834,0,0.9438816905021667
1608072921.8260014,500,0.7652336955070496
1608072932.8539822,1000,0.7652336955070496
1608072943.8463025,1500,1.0430960655212402
1608072954.239699,2000,0.8464343547821045
1608072964.8844485,2500,0.8412913680076599
1608072975.165886,3000,0.8463662266731262
1608072985.5636466,3500,0.5406002998352051
1608072998.8060734,4000,1.0627045631408691
1608073015.5800626,4500,0.8130323886871338
1608073030.2489998,5000,0.6940820217132568
1608073041.092387,5500,0.8396395444869995
1608073054.679378,6000,0.8397059440612793
1608073071.6495879,6500,0.8378855586051941
1608073084.5753677,7000,0.9788735508918762
1608073096.1182344,7500,0.49919095635414124
1608073107.6679463,8000,0.9108746647834778
1608073119.608473,8500,1.0463660955429077
1608073131.0599263,9000,0.8601280450820923
1608073143.402932,9500,0.510891854763031
1608073155.09702,10000,0.867644727230072
1608073166.2232924,10500,0.8413593173027039
1608073176.7985334,11000,0.8431978225708008
1608073187.3396318,11500,1.0362164974212646
1608073197.6116948,12000,0.8415095210075378
1608073207.8754673,12500,0.851492166519165
1608073218.1913543,13000,0.8481372594833374
1608073228.7784324,13500,1.0295066833496094
1608073239.1584733,14000,0.8498063087463379
1608073249.1544402,14500,0.8213109374046326
1608073259.6257348,15000,0.6726686954498291
1608073270.0897784,15500,0.9723650217056274
1608073280.6161647,16000,1.0882198810577393
1608073290.9581876,16500,1.0212281942367554
1608073301.7799697,17000,1.4207619428634644
1608073312.3665483,17500,0.8694486618041992
1608073322.9167814,18000,0.6777603626251221
1608073333.7238576,18500,0.84648597240448
1608073343.8972332,19000,0.8396731019020081
1608073354.1560588,19500,0.8380539417266846
1608073364.6665566,20000,0.8312928676605225
1608073375.1029887,20500,0.870999813079834
1608073385.4096324,21000,0.6744054555892944
1608073396.1696982,21500,1.5096808671951294
1608073406.6133537,22000,1.3559982776641846
1608073417.1526957,22500,1.1627156734466553
1608073427.5995946,23000,1.0661602020263672
1608073438.278515,23500,1.3476523160934448
1608073448.5940592,24000,0.8114129304885864
1608073459.0846832,24500,1.0544081926345825
1608073469.849764,25000,1.0262353420257568
1608073480.2206142,25500,0.860968291759491
1608073490.8398876,26000,0.9564772844314575
1608073501.308467,26500,1.1671215295791626
1608073511.8673484,27000,0.961479127407074
1608073522.3757842,27500,1.1551750898361206
1608073533.2213407,28000,0.9675348401069641
1608073543.9169233,28500,1.1090995073318481
1608073554.444559,29000,0.8363181948661804
1608073565.0421565,29500,1.3572078943252563
1608073575.6201208,30000,0.9644282460212708
1608073586.0814605,30500,0.9418978691101074
1608073597.0066543,31000,1.4069725275039673
1608073607.7687974,31500,1.2908744812011719
1608073618.4115329,32000,1.0313259363174438
1608073629.4437048,32500,1.3586087226867676
1608073640.3283157,33000,2.1693198680877686
1608073651.0211833,33500,1.3637202978134155
1608073661.3029234,34000,1.2075937986373901
1608073671.6030715,34500,1.0297768115997314
1608073682.5327501,35000,1.3443573713302612
1608073692.8833213,35500,1.1568048000335693
1608073703.628949,36000,1.145095944404602
1608073714.2925725,36500,1.3584399223327637
1608073725.1681852,37000,1.4007664918899536
1608073735.9338307,37500,1.0732072591781616
1608073746.2549248,38000,0.8498063087463379
1608073756.9259121,38500,1.2894374132156372
1608073766.9852326,39000,0.8397069573402405
1608073777.2884073,39500,0.8414431214332581
1608073788.3288605,40000,1.0814591646194458
1608073798.5337162,40500,1.431325912475586
1608073809.0191085,41000,1.3432092666625977
1608073819.718021,41500,0.9563766717910767
1608073830.2238948,42000,1.4815539121627808
1608073841.0719337,42500,0.957795262336731
1608073851.4275255,43000,1.046349048614502
1608073861.5447857,43500,0.9659793972969055
1608073871.8968408,44000,1.3505637645721436
1608073882.2473671,44500,1.1680938005447388
1608073892.4580774,45000,0.9655700325965881
1608073902.7673168,45500,1.3463718891143799
1608073913.329628,46000,1.0363181829452515
1608073924.0895238,46500,1.4785935878753662
1608073934.4852812,47000,1.141852855682373
1608073944.938036,47500,1.2778964042663574
1608073955.5395744,48000,1.2262520790100098
1608073965.9033139,48500,0.8278878927230835
1608073976.0201752,49000,0.8328784704208374
1608073986.5888789,49500,1.4718360900878906
1608073997.2094607,50000,1.0732941627502441
1608074007.5133507,50500,0.9530149698257446
1608074018.0792098,51000,1.1322710514068604
1608074028.7582326,51500,1.1510339975357056
1608074039.254001,52000,1.1504976749420166
1608074050.4822693,52500,1.5460093021392822
1608074061.7631264,53000,1.8803554773330688
1608074072.1953042,53500,1.5522443056106567
1608074082.970258,54000,1.4708735942840576
1608074094.0044954,54500,1.9691356420516968
1608074104.4807913,55000,0.9665225148200989
1608074114.862051,55500,1.2512484788894653
1608074125.3218293,56000,1.0463660955429077
1608074135.5653834,56500,1.0430283546447754
1608074146.2232316,57000,1.049772024154663
1608074156.8136606,57500,1.1708413362503052
1608074167.664374,58000,1.3583133220672607
1608074178.0767527,58500,1.4911640882492065
1608074188.6294646,59000,1.361377477645874
1608074200.1536877,59500,0.9538459181785583
1608074210.2862573,60000,0.8412743210792542
1608074220.9759061,60500,1.205033779144287
1608074231.7993393,61000,1.1485830545425415
1608074242.663756,61500,1.1983118057250977
1608074253.3887708,62000,1.4044735431671143
1608074263.6575978,62500,1.2899192571640015
1608074274.2716193,63000,1.3929417133331299
1608074285.2592921,63500,1.310463786125183
1608074295.9568624,64000,1.5504813194274902
1608074306.8906894,64500,1.2083979845046997
1608074317.6097822,65000,1.51817786693573
1608074327.9222417,65500,1.1464977264404297
1608074338.4901032,66000,1.0694993734359741
1608074348.9687276,66500,1.2650864124298096
1608074359.7137055,67000,1.3000178337097168
1608074371.2471952,67500,1.7270333766937256
1608074381.7122414,68000,1.0212613344192505
1608074392.334595,68500,1.3386521339416504
1608074403.7076066,69000,1.2627280950546265
1608074414.3610775,69500,1.4732239246368408
1608074425.3619177,70000,1.2742748260498047
1608074435.7928267,70500,1.1535956859588623
1608074446.648576,71000,1.40827214717865
1608074457.5895143,71500,1.4929697513580322
1608074468.4022832,72000,1.453246831893921
1608074479.4540951,72500,1.8837158679962158
1608074489.9888008,73000,0.8396388292312622
1608074500.899863,73500,1.0429941415786743
1608074511.540797,74000,1.917268991470337
1608074523.722236,74500,2.6052987575531006
1608074534.2174356,75000,1.3395202159881592
1608074545.1332104,75500,1.5946215391159058
1608074555.9798837,76000,1.3944860696792603
1608074566.6661673,76500,1.2737605571746826
1608074577.2989953,77000,1.5925639867782593
1608074587.9719307,77500,1.3459652662277222
1608074598.2712715,78000,1.3614344596862793
1608074608.5950396,78500,0.8396053314208984
1608074619.5616493,79000,1.7394174337387085
1608074630.2467284,79500,1.7221503257751465
1608074641.215096,80000,1.4649728536605835
1608074651.9453409,80500,1.5369786024093628
1608074662.7447941,81000,1.486157774925232
1608074673.6186762,81500,1.4194927215576172
1608074685.287771,82000,1.706426739692688
1608074696.3588147,82500,1.286989688873291
1608074707.078541,83000,1.2683712244033813
1608074717.9383874,83500,1.4577559232711792
1608074728.9509804,84000,1.632773995399475
1608074739.1336658,84500,1.358215570449829
1608074749.8330083,85000,1.7501764297485352
1608074761.1656883,85500,1.6379858255386353
1608074771.8326035,86000,1.3827868700027466
1608074782.5669966,86500,1.6161856651306152
1608074793.0773919,87000,1.4548193216323853
1608074804.924374,87500,2.101685047149658
1608074815.7525606,88000,1.6251775026321411
1608074826.621579,88500,1.2810413837432861
1608074837.2582538,89000,1.4771428108215332
1608074848.1021328,89500,1.3192921876907349
1608074858.9397676,90000,1.3250203132629395
1608074870.2633355,90500,1.858837366104126
1608074880.8433914,91000,1.3723787069320679
1608074891.8374588,91500,1.3718832731246948
1608074903.3101177,92000,1.829117774963379
1608074914.0145872,92500,1.2083804607391357
1608074924.95784,93000,1.7879146337509155
1608074936.7064538,93500,1.6969619989395142
1608074947.7148662,94000,1.718870759010315
1608074958.9843817,94500,1.283445954322815
1608074970.157365,95000,1.492388367652893
1608074980.6946325,95500,1.8009198904037476
1608074991.556106,96000,1.6956539154052734
1608075002.9206538,96500,2.0059311389923096
1608075013.8643277,97000,1.8883211612701416
1608075024.6866822,97500,1.7105907201766968
1608075035.2606692,98000,1.3582321405410767
1608075046.5049205,98500,1.9066795110702515
1608075057.2214503,99000,1.2616153955459595
1608075067.8570802,99500,1.9387577772140503
1608075079.5501215,100000,2.4764881134033203
1608075090.5196378,100500,1.8263002634048462
1608075101.5224495,101000,1.9712615013122559
1608075112.6860254,101500,1.8843536376953125
1608075123.5111125,102000,1.8308968544006348
1608075133.9077234,102500,1.3682515621185303
1608075144.7982745,103000,1.612440824508667
1608075155.084396,103500,1.2312092781066895
1608075166.7138913,104000,1.953992247581482
1608075177.354902,104500,1.0412743091583252
1608075188.056921,105000,1.5525929927825928
1608075199.9110003,105500,2.2629647254943848
1608075210.41646,106000,1.1486257314682007
1608075222.083979,106500,2.3017983436584473
1608075234.056761,107000,1.9577616453170776
1608075244.5621989,107500,1.448194980621338
1608075255.5286994,108000,1.6961321830749512
1608075267.2106805,108500,2.284905195236206
1608075278.4658735,109000,1.9111367464065552
1608075289.5095813,109500,1.2635585069656372
1608075299.9532151,110000,1.3642765283584595
1608075311.0497496,110500,1.6217780113220215
1608075321.8502188,111000,1.2898943424224854
1608075332.4472692,111500,1.2730001211166382
1608075343.7151952,112000,1.7928493022918701
1608075354.7501779,112500,1.5988953113555908
1608075365.4187958,113000,1.4716386795043945
1608075376.793812,113500,2.22978138923645
1608075388.645617,114000,2.346358299255371
1608075399.8542917,114500,1.9895986318588257
1608075411.5670228,115000,1.5632277727127075
1608075423.1117675,115500,2.0126798152923584
1608075434.5117395,116000,1.726809024810791
1608075444.891691,116500,1.6654390096664429
1608075455.9692822,117000,1.310561180114746
1608075466.4140093,117500,1.4716296195983887
1608075477.2582052,118000,1.5529813766479492
1608075487.9884226,118500,1.5671257972717285
1608075499.8210146,119000,2.5207836627960205
1608075510.6029556,119500,1.4747755527496338
1608075521.9777024,120000,2.144399404525757
1608075533.3062189,120500,2.4928138256073
1608075544.2449877,121000,1.4505401849746704
1608075555.0390415,121500,1.695267677307129
1608075566.160922,122000,2.102773427963257
1608075577.291893,122500,2.1107194423675537
1608075588.2416701,123000,1.6266082525253296
1608075599.4283943,123500,2.0818967819213867
1608075610.3040466,124000,1.680342674255371
1608075621.1953793,124500,1.7297673225402832
1608075631.8141816,125000,1.436435580253601
1608075642.8725243,125500,1.963455319404602
1608075653.500339,126000,1.3929623365402222
1608075664.615412,126500,1.7024917602539062
1608075675.7644315,127000,1.8894386291503906
1608075687.126947,127500,2.4737510681152344
1608075698.1600327,128000,1.6791388988494873
1608075709.427528,128500,1.5879052877426147
1608075720.538364,129000,1.8195222616195679
1608075731.6068726,129500,1.9999430179595947
1608075743.7612407,130000,2.8107612133026123
1608075754.7284343,130500,1.9818236827850342
1608075766.4750803,131000,2.224757671356201
1608075777.8066845,131500,2.008817434310913
1608075788.2930477,132000,1.212509274482727
1608075798.8772821,132500,1.6621625423431396
1608075809.724157,133000,1.3885804414749146
1608075820.9948697,133500,2.0071935653686523
1608075833.5076282,134000,2.9105417728424072
1608075844.354211,134500,1.7973514795303345
1608075856.1967208,135000,1.7294217348098755
1608075867.8436992,135500,2.0977272987365723
1608075879.32302,136000,1.8724337816238403
1608075890.565999,136500,2.0547807216644287
1608075901.5471468,137000,1.8533583879470825
1608075912.4759116,137500,1.413938045501709
1608075923.5090444,138000,1.6334378719329834
1608075934.6973143,138500,1.7754840850830078
1608075945.839185,139000,2.2814395427703857
1608075957.2802856,139500,1.5720309019088745
1608075967.8820627,140000,1.8942018747329712
1608075978.8388958,140500,1.4033974409103394
1608075990.214527,141000,1.5346581935882568
1608076001.7824228,141500,2.0994670391082764
1608076013.4811325,142000,1.7956888675689697
1608076024.4524722,142500,2.0343620777130127
1608076035.7791839,143000,1.9776959419250488
1608076046.7935877,143500,1.891953468322754
1608076057.784353,144000,1.4754505157470703
1608076068.7349887,144500,1.9204916954040527
1608076079.6870193,145000,1.7756645679473877
1608076090.9270382,145500,1.3954476118087769
1608076102.4522204,146000,1.9921257495880127
1608076113.3067286,146500,1.6408571004867554
1608076124.9924145,147000,1.7216626405715942
1608076135.6377852,147500,1.3205710649490356
1608076147.0949066,148000,2.0181005001068115
1608076158.3101993,148500,1.570861577987671
1608076169.63838,149000,2.6696252822875977
1608076181.5542753,149500,2.3660707473754883
1608076192.6084542,150000,1.7971566915512085
1608076204.3296885,150500,1.9670058488845825
1608076215.9148216,151000,2.793499708175659
1608076226.4495964,151500,1.0509991645812988
1608076238.3940692,152000,2.430961847305298
1608076249.6490347,152500,1.9373555183410645
1608076260.3525639,153000,1.6596605777740479
1608076270.7771194,153500,1.4243688583374023
1608076281.8773172,154000,1.9122378826141357
1608076293.2331538,154500,1.6350353956222534
1608076304.0762324,155000,1.4811609983444214
1608076315.5523548,155500,1.9229174852371216
1608076326.1258152,156000,1.5667837858200073
1608076337.3299115,156500,1.9498916864395142
1608076349.0411987,157000,2.065437078475952
1608076359.7666545,157500,2.1381261348724365
1608076370.551083,158000,1.6887422800064087
1608076381.8777287,158500,1.900643229484558
1608076393.2211025,159000,1.7615489959716797
1608076403.676476,159500,1.0540977716445923
1608076414.7754264,160000,1.7512240409851074
1608076426.0609527,160500,1.7868598699569702
1608076436.8598325,161000,1.8683034181594849
1608076448.9285953,161500,2.8009250164031982
1608076459.8506126,162000,2.091482400894165
1608076471.381075,162500,1.7124344110488892
1608076483.3718686,163000,1.8772538900375366
1608076494.563574,163500,1.8483994007110596
1608076506.3237202,164000,2.0677719116210938
1608076517.338313,164500,1.7373524904251099
1608076528.655245,165000,1.9115148782730103
1608076540.7895193,165500,2.2667479515075684
1608076552.286284,166000,1.9428318738937378
1608076562.7364902,166500,1.5944230556488037
1608076573.9978063,167000,2.1053645610809326
1608076585.8344536,167500,2.3707423210144043
1608076596.462528,168000,1.4644256830215454
1608076607.2912588,168500,1.8003944158554077
1608076618.1368048,169000,1.2427613735198975
1608076631.629433,169500,2.740734577178955
1608076642.1902947,170000,1.3747233152389526
1608076653.7427983,170500,2.3119874000549316
1608076664.7187207,171000,1.5232186317443848
1608076675.8210294,171500,1.8824759721755981
1608076687.4302387,172000,2.571666717529297
1608076698.0895348,172500,1.9033902883529663
1608076709.4923651,173000,2.2394895553588867
1608076720.5810368,173500,1.8756641149520874
1608076732.188059,174000,2.736206293106079
1608076744.087176,174500,1.937820315361023
1608076755.0105405,175000,1.6142829656600952
1608076766.2233808,175500,1.9427474737167358
1608076777.0191483,176000,1.478165626525879
1608076787.5012486,176500,1.3668423891067505
1608076798.9752543,177000,1.400436282157898
1608076809.7470262,177500,1.5056358575820923
1608076820.4656954,178000,1.670682430267334
1608076831.7213464,178500,2.1720728874206543
1608076842.5783136,179000,1.3158646821975708
1608076853.8404446,179500,2.0620925426483154
1608076864.7530038,180000,2.2943060398101807
1608076876.0624359,180500,1.723409652709961
1608076887.1310172,181000,1.7776015996932983
1608076899.7654953,181500,2.155158281326294
1608076910.800276,182000,1.9627703428268433
1608076921.926024,182500,1.820486068725586
1608076932.9544613,183000,2.0112273693084717
1608076944.7744792,183500,1.998232364654541
1608076955.7638571,184000,1.5057029724121094
1608076966.2353206,184500,1.5686707496643066
1608076977.438035,185000,1.9686610698699951
1608076987.9562652,185500,1.6833044290542603
1608076999.8804257,186000,2.192336082458496
1608077010.3656642,186500,1.1761512756347656
1608077021.4812677,187000,2.065572500228882
1608077032.1411119,187500,1.3207948207855225
1608077044.0475922,188000,2.1682608127593994
1608077055.3965187,188500,2.097590208053589
1608077066.2002444,189000,1.6111429929733276
1608077076.687265,189500,1.4011446237564087
1608077087.8252313,190000,1.9884748458862305
1608077100.8597958,190500,2.586184024810791
1608077112.5106547,191000,2.309901237487793
1608077123.2692506,191500,1.8083972930908203
1608077134.8852208,192000,2.483177900314331
1608077147.3072271,192500,2.6668832302093506
1608077157.8851008,193000,1.52323317527771
1608077168.8603215,193500,1.9042081832885742
1608077179.6373434,194000,1.8095824718475342
1608077190.8048797,194500,2.2166733741760254
1608077203.497243,195000,2.5545284748077393
1608077215.5407007,195500,2.2142269611358643
1608077227.048695,196000,2.0569212436676025
1608077238.1468253,196500,1.6116416454315186
1608077250.924117,197000,2.5663130283355713
1608077261.6417375,197500,1.4949902296066284
1608077273.080311,198000,1.971717357635498
1608077284.1178434,198500,2.017219305038452
1608077295.5848672,199000,2.423516273498535
