Wall time,Step,Value
1608060497.8846972,0,4.073434352874756
1608060506.8382044,500,2.637040615081787
1608060515.7104955,1000,4.187485694885254
1608060524.1172903,1500,3.0092215538024902
1608060533.0398266,2000,5.926956653594971
1608060541.2259264,2500,3.647724151611328
1608060549.5375254,3000,3.0324296951293945
1608060557.7729936,3500,3.051297187805176
1608060566.0771306,4000,2.8917322158813477
1608060574.441802,4500,2.9748120307922363
1608060582.661367,5000,3.44840669631958
1608060591.0777931,5500,3.8751156330108643
1608060599.3144674,6000,4.5672736167907715
1608060607.739452,6500,3.2652833461761475
1608060615.9716923,7000,3.40584659576416
1608060624.3623323,7500,3.4823389053344727
1608060632.9953856,8000,5.039572715759277
1608060641.3689747,8500,3.7603776454925537
1608060649.547555,9000,3.017411231994629
1608060658.0570834,9500,4.0108795166015625
1608060666.2845197,10000,3.1506259441375732
1608060674.5244427,10500,2.475527763366699
1608060682.8432336,11000,2.8706741333007812
1608060690.8784986,11500,2.608722448348999
1608060699.1521635,12000,2.215165853500366
1608060707.5890138,12500,3.340418815612793
1608060715.7113876,13000,3.1887872219085693
1608060723.8976758,13500,3.6264290809631348
1608060732.1794355,14000,3.0246880054473877
1608060740.4846876,14500,2.3004684448242188
1608060749.0780778,15000,3.2691965103149414
1608060757.7292519,15500,4.204202651977539
1608060765.9645581,16000,3.9984660148620605
1608060774.2045825,16500,3.339927911758423
1608060782.4394672,17000,3.5755414962768555
1608060791.031731,17500,3.83050274848938
1608060799.264626,18000,3.0002310276031494
1608060807.5165706,18500,3.2841107845306396
1608060815.6941774,19000,3.2923879623413086
1608060824.0017474,19500,3.0859243869781494
1608060832.677476,20000,3.276355266571045
1608060840.9038694,20500,3.3238883018493652
1608060849.356099,21000,3.4360527992248535
1608060857.9045281,21500,4.963197708129883
1608060866.2867703,22000,3.4802494049072266
1608060874.5513308,22500,3.0131585597991943
1608060882.889602,23000,3.5793278217315674
1608060891.4210455,23500,3.3477704524993896
1608060899.8356307,24000,3.138873815536499
1608060908.2785819,24500,3.4393835067749023
1608060916.6262531,25000,3.7554595470428467
1608060925.1850564,25500,5.177797794342041
1608060933.350104,26000,3.851125717163086
1608060941.6553855,26500,3.042938709259033
1608060950.0120475,27000,3.868182897567749
1608060958.5087948,27500,3.915849208831787
1608060966.9479225,28000,4.542057037353516
1608060975.207573,28500,3.713435411453247
1608060983.4878995,29000,2.3197827339172363
1608060991.6415453,29500,2.5147149562835693
1608061000.0921323,30000,2.900002956390381
1608061008.3278112,30500,3.0660347938537598
1608061016.8662426,31000,2.714853286743164
1608061025.5486374,31500,3.131376266479492
1608061033.9499145,32000,2.8779983520507812
1608061042.3803902,32500,3.1919264793395996
1608061050.6861527,33000,3.0777294635772705
1608061059.0925117,33500,3.3347086906433105
1608061067.2854488,34000,3.2567431926727295
1608061075.5336058,34500,3.0841567516326904
1608061083.9524155,35000,3.621180534362793
1608061092.3465137,35500,3.1342835426330566
1608061100.28125,36000,3.6919641494750977
1608061108.574772,36500,2.1174538135528564
1608061116.7364159,37000,2.8272881507873535
1608061125.0124686,37500,2.5438523292541504
1608061133.1387174,38000,3.3082964420318604
1608061141.7351863,38500,2.864483118057251
1608061149.9527636,39000,2.8040411472320557
1608061158.188335,39500,2.471768379211426
1608061166.3473308,40000,2.6767003536224365
1608061174.4969256,40500,3.024639368057251
1608061182.5717838,41000,3.2039499282836914
1608061190.6064987,41500,2.951935052871704
1608061198.807332,42000,2.517685890197754
1608061207.0730417,42500,2.851639747619629
1608061215.0885212,43000,2.985048770904541
1608061223.4899857,43500,3.798567771911621
1608061231.7200432,44000,3.670620918273926
1608061239.917448,44500,2.5525729656219482
1608061248.1893961,45000,3.1496989727020264
1608061256.7444372,45500,4.8375468254089355
1608061264.7641563,46000,2.529174566268921
1608061272.9363382,46500,2.921912908554077
1608061281.427665,47000,3.4069275856018066
1608061289.8655918,47500,3.8858590126037598
1608061297.6692543,48000,3.419578790664673
1608061305.6616232,48500,3.4370603561401367
1608061313.979573,49000,4.144804000854492
1608061322.1604185,49500,3.820695638656616
1608061330.5163867,50000,3.96626353263855
1608061338.8097312,50500,3.786207914352417
1608061347.1382418,51000,3.658315420150757
1608061355.55175,51500,3.2558958530426025
1608061364.289979,52000,5.269194602966309
1608061372.2594771,52500,3.772608995437622
1608061380.9227495,53000,5.65677547454834
1608061389.5347726,53500,4.029041290283203
1608061398.0293853,54000,4.463280200958252
1608061406.272992,54500,3.441492795944214
1608061414.2246284,55000,3.0489277839660645
1608061422.6125526,55500,4.042107582092285
1608061430.773622,56000,3.4257686138153076
1608061439.1553133,56500,3.505769968032837
1608061447.3456511,57000,3.8883004188537598
1608061455.4144423,57500,3.2163584232330322
1608061463.8419838,58000,3.1188910007476807
1608061472.0405846,58500,3.6454014778137207
1608061480.1597455,59000,2.849195718765259
1608061488.3251963,59500,3.388012409210205
1608061496.6872342,60000,3.8378067016601562
1608061505.137944,60500,3.673222780227661
1608061513.642592,61000,3.8946022987365723
1608061521.906932,61500,3.9334700107574463
1608061530.236383,62000,3.018176794052124
1608061538.5395782,62500,3.397779941558838
1608061546.8638353,63000,3.821826219558716
1608061554.8943443,63500,2.9350976943969727
1608061563.329221,64000,4.066558837890625
1608061571.468713,64500,3.6929931640625
1608061579.6007402,65000,3.2936246395111084
1608061588.0020106,65500,3.8615798950195312
1608061596.5081446,66000,4.8025641441345215
1608061605.0208838,66500,4.63461971282959
1608061613.7713602,67000,5.589137554168701
1608061622.0364788,67500,3.8352208137512207
1608061630.4826105,68000,3.2225935459136963
1608061639.0863132,68500,4.074850559234619
1608061647.3414907,69000,2.6790261268615723
1608061655.7707133,69500,3.5853404998779297
1608061663.766619,70000,3.2049012184143066
1608061672.013706,70500,3.441906452178955
1608061679.9237037,71000,2.9276323318481445
1608061688.637547,71500,4.362975120544434
1608061696.8850694,72000,4.307770729064941
1608061705.5667515,72500,5.036834716796875
1608061714.1728637,73000,4.903960704803467
1608061722.5627515,73500,3.4731452465057373
1608061731.101052,74000,3.6337952613830566
1608061739.3741946,74500,3.326570749282837
1608061747.6238933,75000,3.820158004760742
1608061755.945983,75500,3.4216864109039307
1608061764.411573,76000,3.0268754959106445
1608061773.4368923,76500,5.839039325714111
1608061782.3106914,77000,5.3809919357299805
1608061790.5245812,77500,3.5297467708587646
1608061798.814359,78000,3.308335542678833
1608061807.290682,78500,4.631704807281494
1608061815.6453192,79000,3.9115803241729736
1608061824.0885293,79500,4.576754093170166
1608061832.4930916,80000,4.840816497802734
1608061840.9575815,80500,4.945744037628174
1608061849.471124,81000,5.298904895782471
1608061857.7430587,81500,3.9082443714141846
1608061866.0985239,82000,4.671113967895508
1608061874.5383546,82500,4.260707378387451
1608061883.2730744,83000,5.092586040496826
1608061891.9099715,83500,6.33028507232666
1608061900.3045266,84000,3.359306573867798
1608061908.8741004,84500,4.8662028312683105
1608061917.3397486,85000,3.9739108085632324
1608061925.6456592,85500,3.769214391708374
1608061933.9758382,86000,4.91765022277832
1608061942.6840181,86500,4.351497173309326
1608061951.1092782,87000,4.29996395111084
1608061959.6401896,87500,4.96228551864624
1608061967.9060674,88000,3.3882970809936523
1608061976.034534,88500,3.0483977794647217
1608061984.586432,89000,4.211853504180908
1608061992.9854424,89500,3.930345058441162
1608062001.3026223,90000,4.6481218338012695
1608062009.885827,90500,4.4548420906066895
1608062018.553966,91000,5.257464408874512
1608062027.2473445,91500,4.470508575439453
1608062035.408621,92000,4.0597734451293945
1608062043.8400142,92500,4.487825870513916
1608062052.4464698,93000,4.497446060180664
1608062060.8636699,93500,4.8896989822387695
1608062069.2770987,94000,4.554666519165039
1608062077.844312,94500,4.386892318725586
1608062086.7623608,95000,5.974363803863525
1608062095.519766,95500,5.965056419372559
1608062104.4841287,96000,5.49640417098999
1608062113.024504,96500,5.702195167541504
1608062121.1103961,97000,5.014857292175293
1608062129.4326477,97500,4.31580924987793
1608062138.2979033,98000,5.813903331756592
1608062146.862798,98500,5.191149711608887
1608062154.8005314,99000,4.645524501800537
1608062163.3700588,99500,5.524689674377441
1608062172.2887456,100000,6.295406818389893
1608062181.1358044,100500,6.050009727478027
1608062189.896877,101000,6.589427471160889
1608062198.597336,101500,5.744121551513672
1608062207.6254218,102000,6.143325328826904
1608062216.5445654,102500,5.660417079925537
1608062225.654022,103000,6.741494655609131
1608062234.4446895,103500,5.549385070800781
1608062242.7823071,104000,4.890195846557617
1608062251.7193544,104500,6.30647611618042
1608062260.3153305,105000,6.028995513916016
1608062269.1725192,105500,6.403239727020264
1608062277.784056,106000,5.937265396118164
1608062286.3606331,106500,5.598827362060547
1608062294.7204382,107000,5.021819591522217
1608062303.7577035,107500,6.197083950042725
1608062312.2819214,108000,7.003704071044922
1608062321.1681461,108500,8.49765396118164
1608062329.6227312,109000,6.386680603027344
1608062338.0032275,109500,4.65454626083374
1608062347.0718246,110000,7.052199840545654
1608062356.3109202,110500,9.072829246520996
1608062364.862857,111000,7.898236274719238
1608062373.8707325,111500,7.505761623382568
1608062382.5508757,112000,5.889910697937012
1608062390.8710952,112500,6.274597644805908
1608062399.5698638,113000,6.650735855102539
1608062408.2948673,113500,5.779919624328613
1608062417.3851576,114000,8.41763973236084
1608062426.0974045,114500,6.434102535247803
1608062434.6251547,115000,5.781968593597412
1608062444.1430135,115500,6.408071517944336
1608062452.7239034,116000,5.3303608894348145
1608062461.2307816,116500,4.182699203491211
1608062469.693322,117000,4.571162700653076
1608062478.7275548,117500,8.364031791687012
1608062486.6610703,118000,4.168553829193115
1608062495.2280324,118500,4.942474842071533
1608062503.7260246,119000,4.777426242828369
1608062512.5602875,119500,7.751990795135498
1608062521.9379606,120000,9.927556991577148
1608062530.990484,120500,7.137063503265381
1608062540.1979852,121000,9.355100631713867
1608062549.0491915,121500,7.812641143798828
1608062558.2642686,122000,6.865118980407715
1608062567.1992397,122500,7.2636566162109375
1608062576.1060586,123000,8.262088775634766
1608062584.6371593,123500,4.87134313583374
1608062593.6952577,124000,6.609129905700684
1608062602.609688,124500,6.321792125701904
1608062611.2915816,125000,5.762179851531982
1608062620.4440968,125500,7.788287162780762
1608062629.1606874,126000,6.522115230560303
1608062638.2994938,126500,8.490890502929688
1608062646.9966407,127000,6.817479133605957
1608062655.80711,127500,6.605403423309326
1608062664.68353,128000,6.372015953063965
1608062673.665864,128500,7.1189351081848145
1608062682.322737,129000,6.238973617553711
1608062691.2482548,129500,7.559451580047607
1608062700.3744411,130000,7.79727840423584
1608062709.11135,130500,6.931573867797852
1608062718.8604734,131000,9.881580352783203
1608062727.2190344,131500,5.131423473358154
1608062736.013306,132000,6.272008895874023
1608062744.9121296,132500,5.518344402313232
1608062754.031276,133000,6.063343048095703
1608062762.4042165,133500,5.9413533210754395
1608062770.7183206,134000,5.672504425048828
1608062779.022696,134500,4.144824028015137
1608062787.756918,135000,5.798946857452393
1608062796.2696888,135500,6.158222675323486
1608062804.3632276,136000,4.592687129974365
1608062813.0749383,136500,5.0530219078063965
1608062821.77458,137000,5.611950397491455
1608062830.3230045,137500,5.2053070068359375
1608062839.1966953,138000,5.78046989440918
1608062847.5436852,138500,4.631663799285889
1608062855.9984927,139000,4.405580997467041
1608062864.6079648,139500,5.229022026062012
1608062872.8677733,140000,4.7956366539001465
1608062881.2829914,140500,5.1834540367126465
1608062889.7924964,141000,4.585506439208984
1608062898.3468974,141500,6.001734733581543
1608062906.5989628,142000,4.717304229736328
1608062915.0959682,142500,4.954296588897705
1608062923.7468565,143000,4.953206539154053
1608062932.0194943,143500,5.219822883605957
1608062940.1702273,144000,3.755765438079834
1608062948.3887389,144500,3.9184844493865967
1608062956.8035727,145000,3.9965341091156006
1608062965.0660675,145500,3.7560033798217773
1608062973.086151,146000,3.6821250915527344
1608062981.262984,146500,3.753340244293213
1608062989.3896067,147000,3.0749568939208984
1608062997.2451577,147500,2.612366199493408
1608063005.0891705,148000,3.192741632461548
1608063013.2310638,148500,3.7744104862213135
1608063021.4156048,149000,3.818896532058716
1608063029.8315248,149500,4.5368876457214355
1608063038.460568,150000,5.913029193878174
1608063046.9459417,150500,3.7781035900115967
1608063055.155384,151000,5.127712249755859
1608063063.6940176,151500,4.942943096160889
1608063072.1394217,152000,4.586282253265381
1608063081.0906024,152500,5.730372428894043
1608063089.6160493,153000,5.4188127517700195
1608063097.7412286,153500,4.729284763336182
1608063106.1406522,154000,5.514998435974121
1608063115.1004758,154500,6.603270053863525
