Wall time,Step,Value
1608062452.939766,98500,6.495268821716309
1608062464.0988855,99000,6.966245651245117
1608062475.3334632,99500,7.329146862030029
1608062486.2950463,100000,8.644308090209961
1608062497.0004966,100500,5.026340484619141
1608062507.563598,101000,5.293270111083984
1608062518.241532,101500,7.11134147644043
1608062529.1823325,102000,9.00756549835205
1608062539.4493546,102500,4.744185924530029
1608062549.6618853,103000,4.950541973114014
1608062560.0547717,103500,5.155619144439697
1608062571.505561,104000,7.37516975402832
1608062582.1329918,104500,5.752841472625732
1608062593.442533,105000,8.380316734313965
1608062604.5147088,105500,7.761022567749023
1608062614.9171462,106000,4.3838653564453125
1608062625.1600301,106500,4.996830463409424
1608062636.5856228,107000,5.2507758140563965
1608062647.835535,107500,7.071939945220947
1608062659.2544901,108000,5.869951248168945
1608062669.7513523,108500,4.311169624328613
1608062680.4169734,109000,5.566728115081787
1608062690.6714275,109500,4.825441360473633
1608062701.215822,110000,6.100489616394043
1608062712.8886921,110500,8.637152671813965
1608062724.2474666,111000,8.1930570602417
1608062734.7921183,111500,5.235273361206055
1608062746.0341704,112000,7.505699157714844
1608062757.5607862,112500,5.10500955581665
1608062768.2080529,113000,6.0371174812316895
1608062779.070266,113500,5.988110542297363
1608062789.9613347,114000,7.020358562469482
1608062801.3159454,114500,8.358333587646484
1608062812.555402,115000,6.453458786010742
1608062823.9308684,115500,8.890388488769531
1608062834.8337848,116000,6.179017543792725
1608062846.324173,116500,7.110382556915283
1608062857.9513006,117000,8.024641036987305
1608062868.895337,117500,6.2523579597473145
1608062880.2982614,118000,9.460066795349121
1608062891.7452807,118500,8.311470985412598
1608062902.6760328,119000,6.658683776855469
1608062914.053623,119500,8.932049751281738
1608062925.5138052,120000,7.874476432800293
1608062936.596125,120500,5.929924964904785
1608062948.1878586,121000,8.252224922180176
1608062959.963495,121500,8.238889694213867
1608062970.8828175,122000,7.3236775398254395
1608062982.0660617,122500,5.800965309143066
1608062992.9113946,123000,5.84097957611084
1608063004.27024,123500,9.350506782531738
1608063015.6059096,124000,7.825664520263672
1608063026.1126392,124500,6.906408786773682
1608063037.5731757,125000,9.730213165283203
1608063049.5451,125500,9.161408424377441
1608063060.6783938,126000,9.007241249084473
1608063072.138099,126500,9.710625648498535
1608063083.8015556,127000,9.05565071105957
1608063095.321758,127500,8.18132495880127
1608063105.8817255,128000,5.818066120147705
1608063117.4032524,128500,8.273087501525879
1608063129.0236793,129000,10.127091407775879
1608063140.5007455,129500,9.012301445007324
1608063151.9614482,130000,8.325728416442871
1608063162.9690368,130500,7.0688395500183105
1608063173.6956441,131000,7.397267818450928
1608063186.2889013,131500,11.863146781921387
1608063198.233332,132000,9.324084281921387
1608063209.2062984,132500,7.894196033477783
1608063220.4778821,133000,7.941183090209961
1608063232.2399874,133500,7.777493953704834
1608063244.6964324,134000,8.68872356414795
1608063256.415946,134500,10.094701766967773
1608063267.2579134,135000,6.691537380218506
1608063278.416219,135500,8.116735458374023
1608063289.741432,136000,6.354241371154785
1608063300.3068714,136500,4.407271862030029
1608063312.29441,137000,8.835426330566406
1608063322.977733,137500,6.221243858337402
1608063333.915379,138000,7.748490333557129
1608063344.994014,138500,6.229363441467285
1608063355.883693,139000,7.293376922607422
1608063367.4459858,139500,8.991045951843262
1608063378.8819277,140000,7.377258777618408
1608063390.2536464,140500,6.703152179718018
1608063401.4527729,141000,7.769436359405518
1608063412.5793405,141500,6.067572116851807
1608063422.8215163,142000,4.1141157150268555
1608063435.0304437,142500,11.01778793334961
1608063445.645131,143000,6.925685882568359
1608063457.3465855,143500,8.826653480529785
1608063468.8696728,144000,9.466717720031738
1608063479.6806443,144500,5.9396443367004395
1608063491.3135493,145000,8.628108024597168
1608063502.3802154,145500,8.146744728088379
1608063513.9582856,146000,9.459388732910156
1608063525.5763958,146500,8.679606437683105
1608063537.2389436,147000,8.430536270141602
1608063547.895115,147500,6.87509298324585
1608063559.2969568,148000,8.732129096984863
1608063570.9690373,148500,6.990677833557129
1608063581.4634488,149000,5.482673645019531
1608063591.8364072,149500,5.435925483703613
1608063603.924807,150000,8.588696479797363
1608063615.4929924,150500,9.180807113647461
1608063626.6940484,151000,8.331350326538086
1608063638.9835398,151500,10.443612098693848
1608063650.7623227,152000,8.971386909484863
1608063662.1140609,152500,9.73497486114502
1608063674.0435345,153000,10.059656143188477
1608063689.4193995,153500,9.820106506347656
1608063701.4752054,154000,7.3365325927734375
1608063712.8325322,154500,8.733386039733887
1608063724.0890827,155000,7.293867111206055
1608063736.213526,155500,9.445261001586914
1608063747.8660176,156000,9.017844200134277
1608063760.0501246,156500,9.36536693572998
1608063772.9870613,157000,9.859817504882812
1608063784.17953,157500,7.611495018005371
1608063795.6656306,158000,6.633422374725342
1608063807.1917768,158500,7.176295757293701
1608063821.649735,159000,10.869526863098145
1608063833.781164,159500,11.033309936523438
1608063847.473224,160000,13.426678657531738
1608063859.116486,160500,10.543058395385742
1608063870.097556,161000,7.04928731918335
1608063884.007949,161500,7.568393230438232
1608063902.3226752,162000,10.251352310180664
1608063918.767637,162500,9.796783447265625
1608063933.9110055,163000,9.222113609313965
1608063948.878652,163500,9.40162467956543
1608063964.9930673,164000,10.167692184448242
1608063978.413331,164500,9.736681938171387
1608063990.4870586,165000,9.74130630493164
1608064004.0395584,165500,4.373865604400635
1608064018.7246482,166000,8.044622421264648
1608064033.7508342,166500,8.435647964477539
1608064049.6696186,167000,7.513660907745361
1608064065.4279435,167500,8.556126594543457
1608064082.0646918,168000,8.471963882446289
1608064097.3965337,168500,7.566189765930176
1608064109.8952353,169000,8.649569511413574
1608064126.7139738,169500,12.128758430480957
1608064139.0159438,170000,7.414541244506836
1608064151.0986822,170500,8.518844604492188
1608064162.786545,171000,7.251307010650635
1608064174.547449,171500,9.410787582397461
1608064186.7266588,172000,11.197847366333008
1608064198.9202123,172500,8.413089752197266
1608064210.8143,173000,7.785012722015381
1608064222.213695,173500,8.083365440368652
1608064235.8204136,174000,11.581537246704102
1608064246.8787344,174500,7.035863876342773
1608064258.3045769,175000,7.9864912033081055
1608064270.7487097,175500,10.710220336914062
1608064282.579746,176000,7.832599639892578
1608064294.5158284,176500,9.230486869812012
1608064307.634378,177000,11.193352699279785
1608064320.4961848,177500,13.508217811584473
1608064331.8185725,178000,7.169247627258301
1608064345.3580203,178500,11.620248794555664
1608064358.572504,179000,11.118454933166504
1608064370.3156385,179500,9.352028846740723
1608064382.032468,180000,8.211214065551758
1608064394.2111332,180500,8.42029094696045
1608064406.1235785,181000,9.328977584838867
1608064418.7244625,181500,10.388422012329102
1608064429.8287852,182000,7.271092414855957
1608064443.2070389,182500,12.239484786987305
1608064455.2658658,183000,8.168684005737305
1608064467.4679573,183500,10.136137008666992
1608064479.636621,184000,9.818387985229492
1608064495.149798,184500,11.012595176696777
1608064507.5274796,185000,10.338322639465332
1608064519.1367028,185500,9.538901329040527
1608064530.158911,186000,7.155621528625488
1608064541.4876113,186500,8.993558883666992
1608064553.3932629,187000,9.890069961547852
1608064564.5998735,187500,7.0199713706970215
1608064575.5630505,188000,6.883352279663086
1608064587.6505015,188500,10.981709480285645
1608064598.837488,189000,8.681769371032715
1608064611.8018072,189500,12.405383110046387
1608064623.445917,190000,7.931643962860107
1608064634.8255074,190500,9.355633735656738
1608064647.3054893,191000,11.722058296203613
1608064660.5075328,191500,11.765951156616211
1608064672.6289139,192000,10.019333839416504
1608064684.9136555,192500,10.621910095214844
1608064696.0975127,193000,7.8099517822265625
1608064707.6428862,193500,7.597162246704102
1608064718.7419631,194000,8.083710670471191
1608064731.7015111,194500,10.888313293457031
1608064742.9900103,195000,7.4975690841674805
1608064754.1007557,195500,8.776018142700195
1608064766.69942,196000,10.358256340026855
1608064778.1657877,196500,8.830358505249023
1608064790.140194,197000,10.030186653137207
1608064802.5347788,197500,10.762344360351562
1608064814.2089949,198000,9.888628959655762
1608064825.8457716,198500,8.512688636779785
1608064837.283315,199000,9.082666397094727
1608064849.9511175,199500,11.741419792175293
1608064861.9081793,200000,9.691933631896973
1608064873.2382221,200500,7.1971330642700195
1608064884.6287715,201000,9.846864700317383
1608064898.491921,201500,13.508258819580078
1608064909.87274,202000,9.114140510559082
1608064921.6657636,202500,8.746808052062988
1608064934.880844,203000,12.348902702331543
1608064947.0841258,203500,10.806390762329102
1608064962.088008,204000,13.777997016906738
1608064974.164547,204500,8.898797988891602
1608064986.1750715,205000,9.984699249267578
1608064997.940467,205500,10.000523567199707
1608065009.2510328,206000,7.131992340087891
1608065021.1202357,206500,9.821432113647461
1608065032.632621,207000,9.093315124511719
1608065045.0731206,207500,10.444243431091309
1608065055.669541,208000,5.817964553833008
1608065068.1917455,208500,11.379737854003906
1608065079.923803,209000,10.606578826904297
1608065091.271536,209500,8.810322761535645
1608065104.6262639,210000,12.398058891296387
1608065117.2125857,210500,11.066976547241211
1608065129.0893168,211000,10.548933982849121
1608065141.6830082,211500,10.744914054870605
1608065156.3968081,212000,12.657819747924805
1608065168.5716798,212500,10.263272285461426
1608065180.1006346,213000,9.435827255249023
1608065191.4565785,213500,9.007068634033203
1608065203.2244637,214000,10.126537322998047
1608065215.5149047,214500,11.602798461914062
1608065228.2261083,215000,11.392863273620605
1608065244.1496608,215500,13.09380054473877
1608065256.5183153,216000,11.533329963684082
1608065269.8151593,216500,11.418062210083008
1608065282.4257407,217000,11.868334770202637
1608065294.968835,217500,10.752653121948242
1608065306.5624876,218000,8.548288345336914
1608065319.5367634,218500,13.177261352539062
1608065332.5761786,219000,12.445321083068848
1608065345.783309,219500,12.125247955322266
1608065358.6609972,220000,12.379873275756836
1608065370.4406261,220500,10.638035774230957
1608065381.9820385,221000,9.689082145690918
1608065396.7176433,221500,13.312817573547363
1608065407.686706,222000,8.201216697692871
1608065419.4135303,222500,9.941413879394531
1608065432.491804,223000,10.077312469482422
1608065444.2137113,223500,9.42009162902832
1608065455.5113416,224000,8.829919815063477
1608065468.8951154,224500,11.42724895477295
1608065481.1980162,225000,10.640926361083984
1608065495.5599744,225500,14.190223693847656
1608065507.5944257,226000,11.790640830993652
1608065522.8816879,226500,14.56712818145752
1608065535.1207936,227000,10.064122200012207
1608065549.1630514,227500,13.725757598876953
1608065561.4513032,228000,10.207405090332031
1608065574.8863513,228500,11.284651756286621
1608065588.7464166,229000,11.814985275268555
1608065601.8474827,229500,11.029214859008789
1608065616.028695,230000,13.058710098266602
1608065628.447039,230500,11.096349716186523
1608065639.7328236,231000,8.94072437286377
1608065650.988885,231500,8.66175651550293
1608065662.7282093,232000,9.029618263244629
1608065675.794252,232500,11.057548522949219
1608065688.3983133,233000,11.010350227355957
1608065699.371207,233500,6.718772888183594
1608065710.88909,234000,9.248757362365723
1608065723.5786111,234500,11.920044898986816
1608065735.0178475,235000,9.648902893066406
1608065749.5047867,235500,11.53608512878418
1608065760.8878427,236000,8.38686466217041
1608065772.1972222,236500,8.73471736907959
1608065784.120843,237000,9.647796630859375
1608065795.6239944,237500,9.905975341796875
1608065808.93537,238000,12.637182235717773
1608065822.1035018,238500,12.365538597106934
1608065833.3111703,239000,7.464535713195801
1608065846.653937,239500,10.405431747436523
1608065859.734449,240000,10.656785011291504
1608065872.4813364,240500,12.266676902770996
1608065884.282735,241000,9.31101131439209
1608065895.8606782,241500,9.5221586227417
1608065908.6358743,242000,10.328758239746094
1608065920.9846675,242500,10.3897705078125
1608065932.5518348,243000,8.198493957519531
1608065944.0132086,243500,8.801322937011719
1608065956.3094966,244000,10.515809059143066
1608065968.9393234,244500,10.665926933288574
1608065984.8655732,245000,12.4556884765625
1608065996.919102,245500,10.880388259887695
1608066008.6058624,246000,9.745882987976074
1608066021.0895946,246500,10.602394104003906
1608066033.7886164,247000,11.721263885498047
1608066045.5055773,247500,8.82653522491455
1608066057.2353349,248000,8.709606170654297
1608066069.715683,248500,10.208956718444824
1608066081.5177703,249000,8.552813529968262
1608066093.714311,249500,10.672831535339355
1608066108.0403788,250000,12.608062744140625
1608066119.8214953,250500,9.917128562927246
1608066133.75599,251000,12.980567932128906
1608066145.4887555,251500,9.678812026977539
1608066158.6588461,252000,11.146282196044922
1608066171.6423776,252500,10.75934886932373
1608066194.1302252,253000,14.396651268005371
1608066205.1249003,253500,7.526722431182861
1608066217.0265481,254000,10.053668975830078
1608066228.5190115,254500,9.79471206665039
1608066241.8882654,255000,11.329446792602539
1608066257.208385,255500,12.095841407775879
1608066269.1629543,256000,8.905050277709961
1608066281.5357397,256500,11.730459213256836
1608066293.0330014,257000,8.965117454528809
1608066310.116934,257500,15.586206436157227
1608066322.0560975,258000,8.955002784729004
1608066333.2247643,258500,8.40623664855957
1608066349.1169074,259000,12.262716293334961
1608066360.2953875,259500,7.96388578414917
1608066372.209373,260000,8.794167518615723
1608066384.3028865,260500,10.851971626281738
1608066396.7265015,261000,10.914693832397461
1608066410.9384634,261500,11.964187622070312
1608066427.730332,262000,12.386859893798828
1608066439.285022,262500,9.823760032653809
1608066453.596634,263000,12.191657066345215
1608066465.3306463,263500,10.176935195922852
1608066481.6387174,264000,9.491907119750977
1608066503.404862,264500,13.418983459472656
1608066514.9700494,265000,9.111018180847168
1608066527.1849022,265500,11.102994918823242
1608066540.1657286,266000,10.934306144714355
1608066559.4585626,266500,12.464780807495117
1608066570.4101732,267000,6.771936893463135
1608066581.817365,267500,8.9524564743042
1608066593.9958823,268000,11.988883972167969
1608066605.502864,268500,7.933587074279785
1608066623.4153175,269000,13.603301048278809
1608066638.4994795,269500,11.948779106140137
1608066650.0281093,270000,8.763683319091797
1608066663.2836168,270500,11.440505027770996
1608066675.8673244,271000,10.015523910522461
1608066689.4534967,271500,11.09445571899414
1608066700.9550643,272000,9.4286470413208
1608066714.3490555,272500,11.613081932067871
1608066725.988545,273000,10.407604217529297
1608066738.325263,273500,10.099282264709473
1608066751.6422863,274000,10.560492515563965
1608066763.639142,274500,10.506784439086914
1608066786.0003045,275000,13.255693435668945
1608066797.6464906,275500,10.244771957397461
1608066820.1704495,276000,14.653346061706543
1608066834.1060007,276500,12.91471004486084
1608066846.335577,277000,10.810661315917969
1608066864.6539092,277500,12.388581275939941
1608066881.3360467,278000,11.37122631072998
1608066893.6174562,278500,11.210651397705078
1608066907.3736813,279000,11.039345741271973
1608066919.2103052,279500,9.252046585083008
1608066931.45809,280000,10.828413963317871
1608066943.0879307,280500,7.535266399383545
1608066962.1374454,281000,15.52735710144043
1608066973.804222,281500,9.427265167236328
1608066988.768903,282000,12.9894437789917
1608067000.6313086,282500,9.896536827087402
1608067013.3338356,283000,11.055456161499023
1608067025.529355,283500,9.65738582611084
1608067037.542439,284000,10.248083114624023
1608067049.4651244,284500,9.401124000549316
1608067061.1846454,285000,9.236506462097168
1608067073.59667,285500,11.1171236038208
1608067085.4741156,286000,9.629359245300293
1608067098.9913833,286500,11.994665145874023
1608067112.0825925,287000,12.7028226852417
1608067123.6717203,287500,9.084524154663086
1608067135.911273,288000,10.69802188873291
1608067147.3859587,288500,8.603096008300781
1608067159.6949482,289000,9.04516315460205
1608067174.0708892,289500,14.703071594238281
1608067192.3513048,290000,13.5186185836792
1608067204.7853312,290500,10.899121284484863
1608067218.7691355,291000,10.862834930419922
1608067230.4382174,291500,9.091049194335938
1608067241.820779,292000,8.264841079711914
1608067253.8765814,292500,8.74988079071045
1608067271.50935,293000,12.140815734863281
1608067282.9315999,293500,8.926114082336426
1608067294.3856885,294000,7.9631547927856445
1608067307.2848668,294500,10.654388427734375
1608067318.5487576,295000,9.254203796386719
1608067330.366174,295500,9.325545310974121
1608067342.06627,296000,8.863998413085938
1608067353.3268666,296500,8.69113826751709
1608067364.6340613,297000,7.205845355987549
1608067382.7905066,297500,12.33407974243164
1608067395.2788873,298000,9.6742525100708
1608067407.3593051,298500,10.872791290283203
1608067419.2455864,299000,9.784320831298828
1608067430.663164,299500,8.513455390930176
1608067441.873825,300000,8.399633407592773
1608067453.7897415,300500,9.392507553100586
1608067464.575954,301000,6.434605121612549
1608067477.9021647,301500,12.3164644241333
1608067490.2647243,302000,10.967069625854492
1608067501.9560306,302500,8.442770957946777
1608067513.3284626,303000,8.029434204101562
1608067524.572761,303500,8.41539478302002
1608067538.3322492,304000,12.94963264465332
1608067549.7818847,304500,8.185256958007812
1608067561.656527,305000,10.01611614227295
1608067574.0024219,305500,10.698906898498535
1608067584.520042,306000,6.897435188293457
1608067596.1871395,306500,8.740187644958496
1608067606.869625,307000,6.066155910491943
1608067618.4635963,307500,9.047533988952637
1608067633.3760664,308000,9.577765464782715
1608067644.9182935,308500,8.35665225982666
1608067656.1898363,309000,6.69296932220459
1608067668.3365238,309500,8.75704574584961
1608067679.085254,310000,7.4860663414001465
1608067694.9703236,310500,11.9489107131958
1608067706.7171943,311000,9.84119987487793
1608067719.1569188,311500,6.889066696166992
1608067731.8562696,312000,11.327564239501953
1608067743.6929128,312500,9.692729949951172
1608067755.285591,313000,8.36906909942627
1608067767.4968576,313500,11.048205375671387
1608067778.173421,314000,5.77408504486084
1608067789.7297997,314500,9.075191497802734
1608067801.7075732,315000,8.44783878326416
1608067814.101183,315500,10.508667945861816
1608067826.0460184,316000,7.857471466064453
1608067838.7806478,316500,10.056029319763184
1608067856.2380135,317000,11.598395347595215
1608067868.2592437,317500,11.123497009277344
1608067879.2574863,318000,7.016630172729492
1608067891.8553028,318500,10.06544303894043
1608067905.3617547,319000,10.093304634094238
1608067922.4488194,319500,11.64260196685791
1608067935.521815,320000,9.999980926513672
1608067953.2909405,320500,12.042967796325684
1608067965.248348,321000,9.616549491882324
1608067979.7393365,321500,12.225337028503418
1608067992.353488,322000,11.27754020690918
1608068004.380359,322500,10.338711738586426
1608068018.7341747,323000,12.11211109161377
1608068037.363698,323500,13.805169105529785
1608068048.8357646,324000,8.787111282348633
1608068060.9898264,324500,9.553604125976562
1608068074.2166076,325000,12.108566284179688
1608068087.8245077,325500,9.434564590454102
1608068100.81381,326000,12.826683044433594
1608068114.7247107,326500,12.213590621948242
1608068127.6158745,327000,10.586102485656738
1608068140.2382584,327500,11.390583038330078
1608068154.6986463,328000,9.687801361083984
1608068165.537343,328500,6.287579536437988
1608068178.9001749,329000,11.494138717651367
1608068195.1974485,329500,13.734454154968262
1608068207.6381907,330000,10.676304817199707
1608068219.117056,330500,8.868256568908691
1608068230.6582747,331000,7.9316487312316895
1608068242.1150403,331500,8.091968536376953
1608068257.0201845,332000,9.840117454528809
1608068268.6356091,332500,7.448774337768555
1608068282.0437708,333000,8.94055461883545
1608068293.3150811,333500,8.569650650024414
1608068304.7834477,334000,6.274960517883301
1608068316.4145453,334500,9.979035377502441
1608068327.6570296,335000,6.818212509155273
1608068339.2580543,335500,8.76113224029541
1608068350.6471696,336000,7.730268955230713
1608068367.336201,336500,11.427757263183594
1608068381.4102545,337000,9.445408821105957
1608068393.0879235,337500,8.834959983825684
1608068414.4831483,338000,12.691924095153809
1608068436.0214696,338500,11.469184875488281
1608068458.0454686,339000,13.908161163330078
1608068470.3533008,339500,8.253010749816895
1608068487.4553275,340000,12.46507740020752
1608068503.0745802,340500,11.664340019226074
1608068515.4179091,341000,10.754751205444336
1608068529.7595716,341500,12.296903610229492
1608068541.9553428,342000,10.484986305236816
1608068554.013278,342500,8.669917106628418
1608068567.0013912,343000,9.743393898010254
1608068582.7790618,343500,11.527395248413086
1608068593.2162664,344000,6.0481858253479
1608068616.6504686,344500,15.984551429748535
1608068633.7809975,345000,13.403409957885742
1608068646.1681657,345500,8.988277435302734
1608068658.6262748,346000,10.032434463500977
1608068672.9441576,346500,11.867172241210938
1608068691.163947,347000,13.066561698913574
1608068702.8021207,347500,9.115087509155273
1608068715.8467817,348000,10.670857429504395
1608068728.8954556,348500,11.119693756103516
1608068745.5793889,349000,10.444511413574219
1608068757.3040862,349500,8.745658874511719
1608068773.7439966,350000,9.372130393981934
1608068788.09127,350500,10.899489402770996
1608068803.3290367,351000,8.475509643554688
1608068819.4712596,351500,10.761680603027344
